filename,filesize,lines,start,end
./aws-open-data/gbif-open-data-eu-central-1.csv,2237929,13817,08:54:25.543537679,08:54:25.593359416
./aws-open-data/first-street-climate-risk-statistics-for-noncommercial-use.csv,12076,61,08:54:25.600599620,08:54:25.633979559
./aws-open-data/nrel-pds-porotomo.csv,919152596,4909186,08:54:28.246164592,08:54:30.504637846
./aws-open-data/aft-vbi-pds.csv,120968439,1072873,08:54:30.965971104,08:54:31.552368399
./aws-open-data/aws-roda-hcls-datalake.csv,15915520,77604,08:54:31.786561560,08:54:31.942893569
./aws-open-data/nyc-tlc.csv,101270,762,08:54:31.950989809,08:54:31.978645983
./aws-open-data/cmas-mcip.csv,101,1,08:54:31.985037443,08:54:32.016252578
./aws-open-data/noaa-gfs-warmstart-pds.csv,13207602,79130,08:54:32.062296264,08:54:32.217766224
./aws-open-data/dc-lidar-2018.csv,42320,341,08:54:32.225537986,08:54:32.253931474
./aws-open-data/cmas-equates.csv,104,1,08:54:32.260263041,08:54:32.298366800
./aws-open-data/gbif-open-data-ap-southeast-2.csv,2265563,13817,08:54:32.314261582,08:54:32.373279958
./aws-open-data/msd-for-monai.csv,1330,11,08:54:32.381034147,08:54:32.416822719
./aws-open-data/smn-ar-wrf.csv,3412484,22036,08:54:32.433159751,08:54:32.489655991
./aws-open-data/noaa-cdr-polar-pathfinder-extended-pds.csv,11133882,58335,08:54:32.529702587,08:54:32.666106062
./aws-open-data/sra-pub-src-2.csv,21026727,132045,08:54:32.737188156,08:54:32.984289142
./aws-open-data/genome-idx.csv,118455,886,08:54:32.993834453,08:54:33.029320788
./aws-open-data/cmas-equates-conus1-benchmark.csv,121,1,08:54:33.037610672,08:54:33.066971888
./aws-open-data/cmas-cmaq-modeling-platform-2016.csv,124,1,08:54:33.073861172,08:54:33.104379459
./aws-open-data/noaa-cdr-mean-layer-temp-pds.csv,6544,37,08:54:33.112307914,08:54:33.145001125
./aws-open-data/koalagenomes.csv,798747,4896,08:54:33.157196151,08:54:33.198588083
