filename,filesize,lines,start,end
./aws-open-data/czb-tabula-muris.csv,34112666,199744,17:14:49.500955668,17:14:49.706316468
./aws-open-data/dataworld-linked-acs.csv,67132,508,17:14:49.712079445,17:14:49.736300686
./aws-open-data/noaa-cdr-hydrological-properties-pds.csv,105529525,535844,17:14:50.044305118,17:14:50.751890965
./aws-open-data/3kricegenome.csv,10835118,80058,17:14:50.797540411,17:14:50.910291142
./aws-open-data/mevadata-public-01.csv,811627,4496,17:14:50.923413382,17:14:50.953417519
./aws-open-data/noaa-cdr-mean-layer-temp-uah-pds.csv,16048,91,17:14:50.959347891,17:14:50.986182632
./aws-open-data/allen-ivy-glioblastoma-atlas.csv,21997501,116181,17:14:51.060719176,17:14:51.214426215
./aws-open-data/astraea-opendata-inventory.csv,17562904,91967,17:14:51.277781632,17:14:51.419052764
./aws-open-data/msd-for-monai-eu.csv,1359,11,17:14:51.427051219,17:14:51.463400692
./aws-open-data/esgf-world.csv,274012041,1160183,17:14:52.329241924,17:14:53.837683839
./aws-open-data/noaa-gsod-pds.csv,64107752,557978,17:14:54.044577068,17:14:54.622593284
./aws-open-data/aws-earth-mo-atmospheric-mogreps-g-prd.csv,51285721,309114,17:14:54.777471532,17:14:55.202772523
./aws-open-data/ladi.csv,111614170,679325,17:14:55.554638969,17:14:56.497448343
./aws-open-data/dialoglue.csv,1667,15,17:14:56.503849242,17:14:56.527538590
./aws-open-data/gdc-target-phs000218-2-open.csv,11098601,56063,17:14:56.621765994,17:14:56.807662913
./aws-open-data/noaa-cdr-mean-layer-temp-upper-trop-lower-strat-pds.csv,1762,10,17:14:56.837434150,17:14:56.917172006
./aws-open-data/cornell-eas-data-lake.csv,111710180,353011,17:14:57.552902301,17:14:58.542533570
./aws-open-data/allen-brain-observatory.csv,1572343,8717,17:14:58.568059087,17:14:58.627108218
./aws-open-data/cotonoha-dic.csv,351,3,17:14:58.664076970,17:14:58.701336899
./aws-open-data/sucho-opendata.csv,1018946,5159,17:14:58.714811017,17:14:58.748790790
./aws-open-data/noaa-cdr-msu-brit-temp-pds.csv,42565905,243235,17:14:58.890964172,17:14:59.181245223
./aws-open-data/fmi-opendata-silam-surface-zarr.csv,3156705,17919,17:14:59.196510063,17:14:59.240664184
./aws-open-data/nasanex.csv,64371735,373588,17:14:59.463353403,17:14:59.941490797
