filename,filesize,lines,start,end
./aws-open-data/noaa-cdr-mean-layer-temp-pds.csv,6544,37,15:06:55.214783965,15:06:55.239125890
./aws-open-data/koalagenomes.csv,798747,4896,15:06:55.248093872,15:06:55.284594307
./aws-open-data/era5-pds.csv,168610011,905598,15:06:55.707084292,15:06:56.743069940
./aws-open-data/mwis-vr-instances.csv,4707,40,15:06:56.749726442,15:06:56.775375703
./aws-open-data/asr-error-robustness.csv,2232,17,15:06:56.781069130,15:06:56.805695791
./aws-open-data/noaa-cdr-polar-pathfinder-fcdr-pds.csv,11013691,59031,15:06:56.841673319,15:06:56.930621198
./aws-open-data/czb-tabula-muris.csv,34112666,199744,15:06:57.018168347,15:06:57.250257230
./aws-open-data/dataworld-linked-acs.csv,67132,508,15:06:57.257028580,15:06:57.284125128
./aws-open-data/noaa-cdr-hydrological-properties-pds.csv,105529525,535844,15:06:57.659316432,15:07:00.245713485
./aws-open-data/3kricegenome.csv,10835118,80058,15:07:00.354578543,15:07:00.772683037
./aws-open-data/mevadata-public-01.csv,811627,4496,15:07:00.817963703,15:07:00.930078670
./aws-open-data/noaa-cdr-mean-layer-temp-uah-pds.csv,16048,91,15:07:00.969980643,15:07:01.075854038
./aws-open-data/allen-ivy-glioblastoma-atlas.csv,21997501,116181,15:07:01.208533319,15:07:01.723702413
./aws-open-data/astraea-opendata-inventory.csv,17562904,91967,15:07:01.813824215,15:07:02.342279323
./aws-open-data/msd-for-monai-eu.csv,1359,11,15:07:02.367985136,15:07:02.455420639
./aws-open-data/esgf-world.csv,274012041,1160183,15:07:03.519071361,15:07:08.280545231
./aws-open-data/noaa-gsod-pds.csv,64107752,557978,15:07:08.590781206,15:07:10.582687093
./aws-open-data/aws-earth-mo-atmospheric-mogreps-g-prd.csv,51285721,309114,15:07:10.840905786,15:07:11.956375047
./aws-open-data/ladi.csv,111614170,679325,15:07:12.306103937,15:07:13.169757642
./aws-open-data/dialoglue.csv,1667,15,15:07:13.185829694,15:07:13.218970195
./aws-open-data/gdc-target-phs000218-2-open.csv,11098601,56063,15:07:13.263279303,15:07:13.476798492
./aws-open-data/noaa-cdr-mean-layer-temp-upper-trop-lower-strat-pds.csv,1762,10,15:07:13.505916388,15:07:13.626015337
./aws-open-data/cornell-eas-data-lake.csv,111710180,353011,15:07:14.066754681,15:07:17.014487534
